trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2020-11-08 03:35:48,2475085306462014,fraud_Bailey-Morar,grocery_pos,298.36,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,48bda8e8f2ee0ed447abf20a5a62b7b5,1383881748,43.799675,-95.658571,1
2020-09-15 06:51:03,4229733778084049,"fraud_Kerluke, Kertzmann and Wiza",misc_net,886.04,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,26de4cb73bfc118e0b219c8b5c26b4b2,1379227863,37.586915999999995,-86.07278000000001,1
2020-08-12 20:18:14,2283743876903625,fraud_Romaguera and Sons,travel,3.91,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,3b00d6736abab4195ce3754c62c04659,1376338694,34.606491,-84.841687,0
2020-11-16 17:31:53,345060451158891,fraud_Feil-Morar,health_fitness,11.98,Brian,Perez,M,78652 Scott Ports,Ashfield,MA,1330,42.5232,-72.811,1506,"Production assistant, radio",1960-04-03,a82ca2a038362d4599cf7e61f096e6e3,1384623113,43.202816,-72.572648,0
2020-07-19 19:29:41,4514242065619750,fraud_Waelchi Inc,kids_pets,73.69,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,4927106ebf19ab10c295bea81ca18b7d,1374262181,40.972442,-106.144409,0
2020-09-23 22:54:15,30270432095985,fraud_Bednar PLC,kids_pets,19.81,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,55662fa884952701ea4806107328110e,1379976855,41.541552,-91.292645,1
2020-07-07 00:36:02,4605902936394,"fraud_Monahan, Bogisich and Ledner",misc_pos,1743.55,Vincent,Mueller,M,79019 Taylor Cliffs,Dallas,TX,75238,32.876999999999995,-96.708,1263321,Drilling engineer,1959-06-28,71ebdf45396fdc3d3bd544e5e6fb4729,1373157362,32.61844,-96.17179,0
2020-12-13 19:13:50,503874407318,fraud_Heathcote LLC,shopping_net,7.13,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,f07742009502fd91de4b92784cc5575d,1386962030,29.9408,-99.184673,0
2020-11-08 04:33:09,180018375329178,fraud_Rutherford-Mertz,grocery_pos,213.56,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,1988-03-21,2e228d03ac254c13cc17bc7814b4abe6,1383885189,41.942912,-84.832635,0
2020-07-07 13:02:35,4952583804639909,fraud_Bode-Schuster,kids_pets,91.94,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,cd286dda90d3d383c2ec83a24a8668ab,1373202155,40.295916,-80.685722,0
2020-07-01 03:39:35,4306586894261180,fraud_Abshire PLC,entertainment,3.76,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,1d7a63bd6616e750d428158ff6d5a8dd,1372649975,39.613039,-86.68434599999999,0
2020-12-16 13:09:19,3521417320836166,"fraud_Dare, Casper and Bartoletti",kids_pets,40.16,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,4e13ef80fde58daf391f872665066e80,1387199359,40.820789000000005,-86.77075400000001,0
2020-11-16 05:01:14,378006354724784,fraud_Heidenreich PLC,grocery_pos,269.38,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07,9673546d773daf03bb1a5049ff095a6b,1384578074,38.071382,-78.690313,1
2020-07-06 04:03:40,213141712584544,fraud_Heidenreich PLC,grocery_pos,192.48,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,0151ab71fe30ee09f698f035a0344d3c,1373083420,31.353935999999997,-90.356528,0
2020-07-18 15:42:12,2703186189652095,fraud_Kihn-Fritsch,food_dining,110.12,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,ad2eb9c5a3618195ab3dfd91249433d7,1374162132,36.974070000000005,-81.273239,1
2020-08-14 22:05:52,3500969075198072,fraud_Wilkinson Ltd,entertainment,126.5,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,0cb74326eaf9ddefd9c57d384e2ffc20,1376517952,47.666554999999995,-116.430837,0
2020-10-24 22:03:29,213195754007681,fraud_Harris Group,food_dining,46.88,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,8d7a6ef419f67b77b8d7559e40a98456,1382652209,40.377084,-91.900737,0
2020-09-25 03:54:58,2286236465059468,fraud_Kiehn-Emmerich,grocery_pos,334.14,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,e8d2ccc8b272f9371487a501e39f6a11,1380081298,38.035715,-93.715329,1
2020-09-23 12:03:18,4926376199189801,fraud_Lynch-Wisozk,home,236.28,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,6d62f4187f413435155506c59a9533c1,1379937798,36.880379,-90.83068,0
2020-06-26 22:20:01,213161231269724,fraud_Heathcote LLC,shopping_net,1129.53,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,7950c9c41b8854359ef6307ed6d15678,1372285201,34.539133,-86.76194100000001,1
2020-12-31 20:36:51,4469777115158234880,"fraud_Hermiston, Russel and Price",food_dining,43.9,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980-11-22,c0a06757e756ab68f51ad270c2bab640,1388522211,43.267148,-71.014503,0
2020-10-05 23:39:54,343464013864032,fraud_White and Sons,home,56.74,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,1962-08-13,5464b4b6731259c8ad7bac8dc8492fd6,1381016394,34.814892,-77.885039,0
2020-11-24 11:25:31,213195754007681,"fraud_Langworth, Boehm and Gulgowski",shopping_net,9.15,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,bf4f3a1bcf5f94f4d0ac60e5a4edbbf4,1385292331,41.927023,-91.549532,0
2020-07-06 15:10:24,4810839835482794272,"fraud_Reichert, Rowe and Mraz",shopping_net,5.59,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,c95542135bbd85548f3918eab1112f6f,1373123424,37.264093,-93.633986,0
2020-08-12 07:54:24,372246459334925,"fraud_Nienow, Ankunding and Collier",misc_pos,175.12,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,1970-03-13,876d55d6ac102b759d27f6ac972b3212,1376294064,43.82051,-104.259268,0
2020-12-28 05:06:40,4666314527820883145,fraud_Boyer-Reichert,shopping_net,98.84,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,91ca1cd1e4a7653575bdb645ba1d9f4c,1388207200,41.297436,-98.358489,0
2020-08-16 06:51:36,4605902936394,fraud_Mante Group,misc_net,411.04,Vincent,Mueller,M,79019 Taylor Cliffs,Dallas,TX,75238,32.876999999999995,-96.708,1263321,Drilling engineer,1959-06-28,f287a74dafdefb64c25fd770f509e2a7,1376635896,33.301259,-96.209448,0
2020-12-15 10:19:08,6011626928491360,fraud_Padberg-Rogahn,entertainment,35.59,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.64399999999999,3876,Senior tax professional/tax inspector,1960-11-19,f5513c7c07126af6648cfba116fd7fe8,1387102748,36.181245,-89.50365,0
2020-10-24 18:13:44,4063094974360571498,fraud_Beier and Sons,home,10.93,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325,41.71,-111.9817,2078,"Scientist, audiological",1963-06-13,30d81272b8d91e0491ee4e53cfd1e22b,1382638424,42.56099,-111.843777,0
2020-07-04 11:50:38,4646845581490336108,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,199.74,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,4c8451bbdac3394e9df89933c336579e,1372938638,40.928833,-73.99318000000001,0
2020-06-28 00:26:38,6011679934075347,"fraud_Zieme, Bode and Dooley",gas_transport,44.09,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,80ac387eb63b722e181d8219c3ff262b,1372379198,40.55375,-106.86658,0
2020-10-18 23:49:12,4958589671582726883,"fraud_Lehner, Mosciski and King",misc_net,751.72,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,05736e17f30fcd9244214a998768bee3,1382140152,39.181157,-76.813395,1
2020-08-30 20:29:28,180042946491150,fraud_Bahringer-Streich,food_dining,12.45,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,eb4b166c8e5532e101263ac55ec58a29,1377894568,27.485808,-83.18446800000001,0
2020-07-07 13:30:05,3559160581764413,fraud_Weimann-Lockman,kids_pets,54.38,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,dd9b6c132b920d5e255f92f935c1a955,1373203805,41.692774,-78.933249,0
2020-10-06 15:02:40,4797297220948468262,fraud_Schaefer Ltd,kids_pets,13.21,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,5dffa7837ea850d496cd4f69dfb670e3,1381071760,39.775919,-86.526057,0
2020-11-27 15:55:04,4561546772499,fraud_Bogisich-Weimann,kids_pets,73.19,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,4c80589c5af57eb6810110592c7b9ab4,1385567704,34.863246000000004,-105.702045,0
2020-08-07 01:21:13,4518350514020532,fraud_Barton Inc,grocery_pos,304.69,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1993-02-26,34abb57ae7ba142b6876eb7189e936e5,1375838473,27.422376,-82.2434,1
2020-08-21 21:12:15,4926376199189801,fraud_Reichel Inc,entertainment,32.43,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,f5c1f0bd104724c3eb6d5d2f8ce0bbee,1377119535,36.343796999999995,-92.032465,0
2020-11-20 22:18:46,3582402971899057,fraud_Medhurst PLC,shopping_net,994.02,Michele,Patrick,F,557 Lynn Garden Suite 907,Spirit Lake,ID,83869,47.9657,-116.868,4161,Production manager,1957-06-12,119fab045d8d0677d0e8c58a03c15962,1384985926,47.634533000000005,-116.936717,1
2020-10-07 10:25:12,630423337322,fraud_Cummerata-Jones,gas_transport,41.54,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,58679fc16318b219ef334c6a0bdb484a,1381141512,48.006278,-118.246254,0
2020-12-02 15:13:05,676195318214,fraud_Hickle Group,shopping_pos,72.36,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,48d5948f1171301d380aaffa5a702185,1385997185,28.889149,-96.8522,0
2020-12-07 15:09:22,4364010865167176,"fraud_Hagenes, Kohler and Hoppe",food_dining,13.85,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,9d8f4f413613b5c3fa7c74fcd284175f,1386428962,40.206979,-120.426686,0
2020-07-10 12:26:08,2305336922781618,"fraud_Hahn, Bahringer and McLaughlin",personal_care,138.34,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,4c157e0829ef5362f5a92aacba29f5da,1373459168,40.562457,-91.843734,0
2020-09-17 22:41:50,3530503964418806,fraud_Welch Inc,misc_net,898.89,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,1963-06-04,3b8295b79c293c0c3dd1f167ea5ed3ed,1379457710,34.117246,-117.145555,1
2020-12-10 22:22:17,4610050989831291,"fraud_Witting, Beer and Ernser",home,74.91,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,1989-07-08,e72a3c8fc56724fa50ae794bbb2b9a59,1386714137,41.004105,-80.56375899999999,0
2020-11-20 16:03:43,4147608975828480,"fraud_Nienow, Barrows and Romaguera",personal_care,11.56,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,9e9ad74b11736b0d25ab0d09d300eeb6,1384963423,44.348214,-95.75273,0
2020-12-28 21:09:33,4610050989831291,"fraud_Crist, Jakubowski and Littel",home,71.3,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,1989-07-08,908b02e19e9d8ce7917ff31461553460,1388264973,41.036868,-80.483998,0
2020-12-01 04:08:15,377834944388609,fraud_Miller-Hauck,grocery_pos,313.62,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28,b6f7ad7013642492b0d9ba3904b657a3,1385870895,37.218067,-94.169715,1
2020-09-06 09:20:14,4904681492230012,"fraud_Jones, Sawayn and Romaguera",misc_net,845.29,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,e78442561f2d1b0385e6467e7a69a5bc,1378459214,42.105808,-74.760566,1
2020-08-06 04:12:03,376445266762684,fraud_Runolfsson and Sons,grocery_net,24.16,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,780be42f5a4457941ba2aadcbd6c07e3,1375762323,41.156788,-101.861526,0
2020-12-28 16:48:37,3558881852140592,"fraud_Wuckert, Wintheiser and Friesen",home,67.42,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,211da41d6440d4ff139172bf046a7e70,1388249317,34.777775,-112.059357,0
2020-07-25 18:04:40,4745996322265,"fraud_Ruecker, Beer and Collier",shopping_net,39.02,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,599b4e7182e835c3b90aa7000a632f10,1374775480,41.11314,-87.279461,0
2020-08-10 04:21:34,4658490815480264,fraud_Botsford Ltd,shopping_pos,7.84,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,2fb7e1cefc49bcac83d07c233ea1a93e,1376108494,40.010599,-79.313375,0
2020-10-25 18:42:40,4384910379661778,"fraud_Dare, Fritsch and Zboncak",health_fitness,26.99,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,ef540a7494d455d507bf62d20a9e77b1,1382726560,47.300709999999995,-95.837774,0
2020-08-10 19:57:42,3546897637165774,fraud_Kilback Group,food_dining,103.16,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,9062ae444caf04cbd1394f5893c7dcab,1376164662,31.841501,-97.551706,0
2020-12-21 23:40:37,180031190491743,fraud_Bogisich-Weimann,kids_pets,53.69,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,1941c0d191f1151d22a80893247cc11a,1387669237,31.110417,-88.823285,0
2020-10-07 21:52:45,2475085306462014,fraud_Rolfson-Kunde,personal_care,76.74,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,0c2f9be7a014fdc928512aa4bd02a921,1381182765,43.457828000000006,-95.907925,0
2020-07-04 03:30:13,4989847570577635369,fraud_Macejkovic-Lesch,shopping_pos,627.43,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,d4e1ced955e544fe79c731b09eb53b4c,1372908613,33.464183,-81.317635,1
2020-12-16 16:17:15,6011348830550197,"fraud_Nienow, Barrows and Romaguera",personal_care,1.93,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,d782afc1b21da51afbcd3222a3ceeb06,1387210635,33.401275,-87.12700699999999,0
2020-12-25 15:06:32,4599285557366057,fraud_Bogisich-Weimann,kids_pets,28.05,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,897f9ed0bff5b9f06bc589bcebc9fa25,1387983992,38.126634,-98.52351,0
2020-07-06 01:24:24,180072527505094,"fraud_Zieme, Bode and Dooley",gas_transport,62.93,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,ea4f45a7783fd95ef5f65ecb00068dce,1373073864,36.014846999999996,-80.405202,0
2020-11-21 23:21:08,30235268718158,"fraud_Swaniawski, Lowe and Robel",shopping_pos,641.44,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,1977-08-16,7bcac797f7acba84130e417dadaf78cd,1385076068,40.124429,-73.783699,1
2020-07-14 15:02:00,581686439828,fraud_Hudson-Grady,shopping_pos,45.4,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,6a09cff4cb416413da7ac4033ed69133,1373814120,40.890836,-80.86177099999999,0
2020-11-10 13:25:21,6517217825320610,"fraud_Lang, Towne and Schuppe",kids_pets,112.74,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,609e0f2816a3a83e53c2c4bcf78c9172,1384089921,30.688546999999996,-89.85374499999999,0
2020-12-29 00:51:06,4651007077623147,"fraud_Jenkins, Hauck and Friesen",gas_transport,60.29,Andrea,Lewis,F,43075 Cohen Shoals,Ashford,WA,98304,46.7531,-121.9898,759,Video editor,1956-09-14,f1f423205cc0f667dd669ba8d1c4381c,1388278266,47.503803000000005,-122.678342,0
2020-12-26 14:32:52,3558652751678952,fraud_Goyette-Gerhold,kids_pets,120.57,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,92c0f35b383054412e974cc65ead9521,1388068372,31.750254,-93.772089,0
2020-08-05 09:27:04,348253506557335,fraud_Stracke-Lemke,grocery_pos,321.55,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1948-03-22,03d515ab9aa23f4253609b7c2a7d3a56,1375694824,31.256102,-88.48709699999999,1
2020-09-21 12:33:06,4587657402165341815,fraud_Kutch-Ferry,home,89.19,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,6f13ac1dd1c9b332757d6ef80590981d,1379766786,40.234472,-87.149741,0
2020-07-13 07:56:16,4634955908138648,"fraud_Osinski, Ledner and Leuschke",grocery_pos,120.26,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,b1537e220dd8c9eb8089b22238e45c27,1373702176,41.158947,-96.192251,0
2020-09-05 14:40:37,36721445180895,fraud_Collier LLC,home,57.99,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,2c36adc313669334b2287a0301099b7e,1378392037,42.266447,-73.826942,0
2020-08-06 01:37:53,6506116513503136,fraud_Rutherford-Mertz,grocery_pos,183.3,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,34ede0b6cdb4ae4a81266b9e2289a8fe,1375753073,31.506208,-94.431611,0
2020-08-20 22:07:10,372382441451095,fraud_Volkman-Predovic,shopping_net,1046.28,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,6b3b2a38043e568a6dfdef323ca75299,1377036430,42.06062,-73.765041,1
2020-12-01 18:14:04,4302480582202074,fraud_Kerluke-Abshire,shopping_net,6.41,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,5bb83922616da07b109e67f34faf603f,1385921644,44.034714,-85.445861,0
2020-11-23 16:11:25,561942763351,"fraud_Altenwerth, Cartwright and Koss",shopping_net,22.16,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,2a016760e785ab3f33bb148e9160f0ef,1385223085,39.678155,-77.431001,0
2020-10-14 15:30:36,341542810616333,"fraud_Rowe, Batz and Goodwin",grocery_pos,298.14,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,1959-05-28,baed594ba3ed5bfdf2e39e012b5064ca,1381764636,39.193684000000005,-93.873486,1
2020-12-14 04:49:01,4319584480204988982,"fraud_Greenfelder, Bartoletti and Davis",misc_net,5.38,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,c67ae6c5b678a9629d61b235ffe6b1f3,1386996541,37.470748,-82.354318,0
2020-12-16 19:55:10,2264937662466770,fraud_Kulas Group,health_fitness,113.38,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,a8b5066a5efe7cab4dfbe0d4cce1b0c9,1387223710,30.047361,-97.530111,0
2020-10-25 22:41:26,4883407061576,fraud_Medhurst PLC,shopping_net,869.72,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,1936-12-23,5c758235759b69cd3b7096f8d926e4e3,1382740886,48.027705,-121.919191,1
2020-09-07 00:32:38,4505383113689,fraud_McDermott-Weimann,grocery_pos,76.25,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,4eee88bd5c97d673affe17447653c6c1,1378513958,39.553152,-76.777218,0
2020-08-15 19:56:47,4169388510116,fraud_Stark-Koss,home,43.14,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,1962-09-27,55585bb4f67dd125d0270084ead50cbf,1376596607,43.311788,-76.250171,0
2020-09-18 03:11:10,4745996322265,"fraud_Olson, Becker and Koch",gas_transport,63.26,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,1328a808df551ae70075ac64c799163b,1379473870,42.104856,-86.28140400000001,0
2020-12-09 19:02:39,2720012583106919,"fraud_Berge, Kautzer and Harris",personal_care,77.57,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,7dd53554f07a7e7c93069f79c2f07dd6,1386615759,43.908057,-102.412127,0
2020-07-10 23:26:13,675961917837,fraud_Pouros-Haag,shopping_pos,951.91,Christopher,Cummings,M,478 George Course Apt. 056,Sprague,NE,68438,40.6267,-96.7456,142,Chiropodist,1967-08-24,500a7aa27091cfba2eae84407520a2e0,1373498773,41.065633,-96.191279,1
2020-10-28 22:33:52,30428204673351,fraud_Rau-Grant,kids_pets,48.67,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,f57423637918db3acc48a72470bf2eb4,1382999632,40.42201,-75.92851,0
2020-07-12 10:45:58,371284424780634,"fraud_Mosciski, Gislason and Mertz",grocery_pos,112.7,Jeremy,Moore,M,574 Patricia Extensions,Lubbock,TX,79413,33.5466,-101.8871,254282,"Doctor, general practice",1952-01-29,5904721a828b52041ab2e9479ed0f692,1373625958,33.049636,-102.358209,0
2020-07-23 23:30:23,4195740185974,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,865.11,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,20bd84c2f0016403e50992200d04b706,1374622223,44.819798,-121.749408,1
2020-11-26 05:31:09,3587044315915002,fraud_Lockman Ltd,grocery_pos,296.64,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,c2f5ba19c2c3b936be4b7913f6f704fa,1385443869,34.182604,-90.03126999999999,1
2020-07-25 05:24:58,372382441451095,fraud_Balistreri-Nader,misc_pos,7.21,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,62a90517e6bc004af590ef0c7bebe030,1374729898,42.701289,-74.230874,0
2020-09-10 10:57:38,4607072969078276,fraud_O'Keefe-Hudson,grocery_pos,79.34,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,d3857dd5e348e964ab217d4cb5f52623,1378810658,36.638405,-96.513056,0
2020-07-19 23:00:12,2454076758463217,fraud_Roob-Okuneva,health_fitness,23.34,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,19bbfe4dd4cd6f71f659012c0ca45f7d,1374274812,46.150896,-94.020578,1
2020-07-18 18:48:39,4797297220948468262,fraud_Kuhn Group,food_dining,23.62,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,9ff12cec41501131e0dd1f4c9e241b95,1374173319,38.969753,-87.309638,0
